Chemical_Name
3-acetyloxy-4-(trimethylazaniumyl)butanoate
(2-acetyloxy-3-carboxypropyl)-trimethylazanium
"N-(5-tert-butyl-1,3,4-thiadiazol-2-yl)benzenesulfonamide"
"[5-[(2-aminoacetyl)amino]-3,4-dihydroxyoxolan-2-yl]methyl phosphate"
"methyl N-[3-methyl-3-nitrososulfanyl-1-oxo-1-[[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]amino]butan-2-yl]carbamate"
"methyl N-[3-methyl-3-nitrososulfanyl-1-oxo-1-[[2,4,5-trihydroxy-6-(hydroxymethyl)oxan-3-yl]amino]butan-2-yl]carbamate"
"2-[4-(3,12-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoylamino]acetic acid"
"(1,1-dimethylpyrrolidin-1-ium-3-yl) 2-cyclopentyl-2-hydroxy-2-phenylacetate"
"6-[6-carboxy-2-[(11-carboxy-4,4,6a,6b,8a,11,14b-heptamethyl-14-oxo-2,3,4a,5,6,7,8,9,10,12,12a,14a-dodecahydro-1H-picen-3-yl)oxy]-4,5-dihydroxyoxan-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid"
2-(phosphonomethylamino)acetic acid
3-[[3-(1H-indol-3-yl)-1-oxo-1-(1-phenylethylamino)propan-2-yl]carbamoyl]-5-methylhexanoic acid
N'-hydroxy-N-[3-(1H-indol-3-yl)-1-(methylamino)-1-oxopropan-2-yl]-2-(2-methylpropyl)butanediamide
"3-[1-[3-(dimethylamino)propyl]-5-methoxyindol-3-yl]-4-(1H-indol-3-yl)pyrrole-2,5-dione"
"3-[3-(dimethylamino)-2-hydroxypropyl]-7-methoxy-23-methyl-3,13,23-triazahexacyclo[14.7.0.02,10.04,9.011,15.017,22]tricosa-1,4(9),5,7,10,15,17,19,21-nonaene-12,14-dione"
"3-(23-methyl-14-oxo-3,13,23-triazahexacyclo[14.7.0.02,10.04,9.011,15.017,22]tricosa-1,4,6,8,10,15,17,19,21-nonaen-3-yl)propanenitrile"
N-[1-[[1-[[1-[[2-[[1-[[1-[[1-[2-[(carbamoylamino)carbamoyl]pyrrolidin-1-yl]-5-(diaminomethylideneamino)-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-[(2-methylpropan-2-yl)oxy]-1-oxopropan-2-yl]amino]-1-(4-hydroxyphenyl)-2-oxoethyl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]-5-oxopyrrolidine-2-carboxamide
"7-(8-formyl-1,6,7-trihydroxy-3-methyl-5-propan-2-ylnaphthalen-2-yl)-2,3,8-trihydroxy-6-methyl-4-propan-2-ylnaphthalene-1-carbaldehyde"
"3-pyridin-3-ylpropyl 1-(3,3-dimethyl-2-oxopentanoyl)pyrrolidine-2-carboxylate"
"methyl 4-[2-(3,4-dichlorophenyl)acetyl]-3-(pyrrolidin-1-ylmethyl)piperazine-1-carboxylate"
"[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] 3-acetyloxy-12,16-dihydroxy-14-(hydroxymethyl)-4,10,13-trimethyl-17-(6-methyl-1,4-dioxohept-5-en-2-yl)-2,3,5,6,9,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthrene-4-carboxylate"
"N-[5-(1H-benzimidazol-2-ylmethylamino)-3-hydroxy-5-oxo-1-phenylpentan-2-yl]-2-[2-(benzylamino)-2-oxo-1-[(2-phenylacetyl)amino]ethyl]-5,5-dimethyl-1,3-thiazolidine-4-carboxamide"
2-(2-hydroxycyclopentyl)pent-4-enal
5-acetamido-4-amino-6-[2-phenylethyl(propyl)carbamoyl]oxane-2-carboxylic acid
1-methyl-N-(9-methyl-9-azabicyclo[3.3.1]nonan-3-yl)indazole-3-carboxamide
"5,5,9,14-tetramethyltetracyclo[11.2.1.01,10.04,8]hexadecane-3,4,6,9,14,16-hexol"
"7-chloro-3',4,6-trimethoxy-5'-methylspiro[1-benzofuran-2,4'-cyclohex-2-ene]-1',3-dione"
"2-chloro-5-[[4-(3-nitrophenyl)-2,5-dioxopyrrol-3-yl]amino]benzoic acid"
2-amino-5-[[1-(carboxymethylamino)-3-nitrososulfanyl-1-oxopropan-2-yl]amino]-5-oxopentanoic acid
"1,4-dimethyl-7-propan-2-ylazulene"
"3-(2-methoxyphenoxy)propane-1,2-diol"
"2-[(2,6-dichlorophenyl)methylideneamino]guanidine"
2-[2-(azocan-1-yl)ethyl]guanidine
"N-(diaminomethylidene)-2-(2,6-dichlorophenyl)acetamide"
guanidine
2-[2-[2-(diaminomethylideneamino)ethyldisulfanyl]ethyl]guanidine
[5-(2-amino-6-oxo-3H-purin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate
"[4-(2-amino-6-oxo-3H-purin-9-yl)-2-hydroxy-2-oxo-3a,4,6,6a-tetrahydrofuro[3,4-d][1,3,2]dioxaphosphol-6-yl]methyl phosphono hydrogen phosphate"
"2-amino-9-[2-hydroxy-6-(hydroxymethyl)-2-sulfanylidene-3a,4,6,6a-tetrahydrofuro[3,4-d][1,3,2]dioxaphosphol-4-yl]-3H-purin-6-one"
[2-(2-amino-6-oxo-3H-purin-9-yl)-4-hydroxy-5-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate
2-[8-[8-(diaminomethylideneamino)octylamino]octyl]guanidine
"3-[(3,4-dihydroxyphenyl)-hydroxymethylidene]-6-methyl-1,5,7-tris(3-methylbut-2-enyl)-6-(4-methylpent-3-enyl)bicyclo[3.3.1]nonane-2,4,9-trione"
"3-[(3,4-dihydroxyphenyl)-hydroxymethylidene]-1,7-bis(3,7-dimethylocta-2,6-dienyl)-6,6-dimethyl-5-(3-methylbut-2-enyl)bicyclo[3.3.1]nonane-2,4,9-trione"
"3-[(3,4-dihydroxyphenyl)-hydroxymethylidene]-6-methyl-5,7-bis(3-methylbut-2-enyl)-6-(4-methylpent-3-enyl)-1-(5-methyl-2-prop-1-en-2-ylhex-5-enyl)bicyclo[3.3.1]nonane-2,4,9-trione"
"3-[(3,4-dihydroxyphenyl)-hydroxymethylidene]-6-methyl-5,7-bis(3-methylbut-2-enyl)-6-(4-methylpent-3-enyl)-1-(5-methyl-2-prop-1-en-2-ylhex-4-enyl)bicyclo[3.3.1]nonane-2,4,9-trione"
"3-[(3,4-dihydroxyphenyl)-hydroxymethylidene]-6,6-dimethyl-5,7-bis(3-methylbut-2-enyl)-1-(5-methyl-2-prop-1-en-2-ylhex-4-enyl)bicyclo[3.3.1]nonane-2,4,9-trione"
"1,2,3,6-tetrahydropyridine-5-carboxylic acid"
2-amino-4-[2-(1-aminoethylideneamino)ethylsulfanyl]butanoic acid
"5-(4-morpholin-4-ylphenyl)sulfanylquinazoline-2,4-diamine"
"3-[(3,5-dibromo-4-hydroxyphenyl)methylidene]-5-iodo-3a,7a-dihydro-1H-indol-2-one"
"4-[(7-hydroxy-6H-pyrrolo[2,3-g][1,3]benzothiazol-8-yl)methylideneamino]-N-pyridin-2-ylbenzenesulfonamide"
"5-(4-tert-butylphenyl)sulfanylquinazoline-2,4-diamine"
"4-(8-methyl-9H-[1,3]dioxolo[4,5-h][2,3]benzodiazepin-5-yl)aniline"
"4-(8-methyl-8,9-dihydro-7H-[1,3]dioxolo[4,5-h][2,3]benzodiazepin-5-yl)aniline"
N-[2-(methylamino)ethyl]isoquinoline-5-sulfonamide
N-[2-[3-(4-bromophenyl)prop-2-enylamino]ethyl]isoquinoline-5-sulfonamide
5-(2-methylpiperazin-1-yl)sulfonylisoquinoline
"2-N-(4-aminocyclohexyl)-6-N-benzyl-9-cyclopentylpurine-2,6-diamine"
N-(2-aminoethyl)isoquinoline-5-sulfonamide
5-piperazin-1-ylsulfonylisoquinoline
2-[2-(isoquinolin-5-ylsulfonylamino)ethyl]guanidine
"5-(1,4-diazepan-1-ylsulfonyl)isoquinoline"
5-(azepan-4-ylsulfanyl)isoquinoline
ethyl 2-amino-6-bromo-4-(1-cyano-2-ethoxy-2-oxoethyl)-4H-chromene-3-carboxylate
"sodium 2-[2-hydroxy-6-[[2-[5-[5-(6-hydroxy-3,5,6-trimethyloxan-2-yl)oxolan-2-yl]-3-(5-methoxy-6-methyloxan-2-yl)oxyoxolan-2-yl]-7-methoxy-2,4,6-trimethyl-1,10-dioxaspiro[4.5]decan-9-yl]methyl]-4-methoxy-3,5-dimethyloxan-2-yl]propanoate"
"2-[2-hydroxy-6-[[2-[5-[5-(6-hydroxy-3,5,6-trimethyloxan-2-yl)oxolan-2-yl]-3-(5-methoxy-6-methyloxan-2-yl)oxyoxolan-2-yl]-7-methoxy-2,4,6-trimethyl-1,10-dioxaspiro[4.5]decan-9-yl]methyl]-4-methoxy-3,5-dimethyloxan-2-yl]propanoic acid"
4-(dichlorosulfamoyl)benzoic acid
"8-(2-chloroacetyl)-12-fluoro-11-hydroxy-6,6,9,13-tetramethyl-5,7-dioxapentacyclo[10.8.0.02,9.04,8.013,18]icos-17-en-16-one"
"2-benzyl-11,26-bis(2-methylsulfanylethyl)-31-thia-3,9,12,18,24,27,32-heptazapentacyclo[27.2.1.05,9.014,18.020,24]dotriaconta-1(32),29-diene-4,10,13,19,25,28-hexone"
"2-benzyl-11-(2-methylsulfanylethyl)-26-(2-methylsulfinylethyl)-31-thia-3,9,12,18,24,27,32-heptazapentacyclo[27.2.1.05,9.014,18.020,24]dotriaconta-1(32),29-diene-4,10,13,19,25,28-hexone"
"[10,13-dimethyl-2,3-disulfonatooxy-17-(5,6,6-trimethylheptan-2-yl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-6-yl] sulfate"
"[10,13-dimethyl-2,3-disulfooxy-17-(5,6,6-trimethylheptan-2-yl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-6-yl] hydrogen sulfate"
"6-bromo-3-(bromomethyl)-2,3,7-trichloro-7-methyloct-1-ene"
4-[4-(4-chlorophenyl)-4-hydroxypiperidin-1-yl]-1-(4-fluorophenyl)butan-1-one
"[2-(17-acetyloxy-2-bromo-6,9-difluoro-11-hydroxy-10,13-dimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl)-2-oxoethyl] acetate"
"1,2,4-trichloro-5-(3-iodoprop-2-ynoxy)benzene"
"2-bromo-2-chloro-1,1,1-trifluoroethane"
"10-bromo-11b-(2-fluorophenyl)-2,3,5,7-tetrahydro-[1,3]oxazolo[3,2-d][1,4]benzodiazepin-6-one"
"7-methoxy-1-methyl-4,9-dihydro-3H-pyrido[3,4-b]indole"
"1-methyl-4,9-dihydro-3H-pyrido[3,4-b]indol-7-ol"
"7-methoxy-1-methyl-2H-pyrido[3,4-b]indole"
"1-O-(4-methoxy-16,18-dioxa-10-azapentacyclo[11.7.0.02,6.06,10.015,19]icosa-1(20),4,13,15(19)-tetraen-3-yl) 4-O-methyl 2-hydroxy-2-(3-hydroxy-3-methylbutyl)butanedioate"
"5-(methoxymethyl)-4-[2,3,4-trihydroxy-6-(methoxymethyl)phenyl]benzene-1,2,3-triol"
2-[[2-(tert-butylsulfonylmethyl)-3-naphthalen-1-ylpropanoyl]amino]-N-(1-hydroxy-3-phenylpropan-2-yl)-3-methylbutanamide
"3-ethyl-3,13,23-triazahexacyclo[14.7.0.02,10.04,9.011,15.017,22]tricosa-1,4,6,8,10,15,17,19,21-nonaene-12,14-dione"
"6,9-dimethyl-3-[6-(oxiran-2-yl)-6-oxohexyl]-1,4,7,10-tetrazabicyclo[10.3.0]pentadecane-2,5,8,11-tetrone"
hexadecane-1-sulfonyl fluoride
"16-hydroxy-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosane-6,2'-oxane]-10-one"
"[4-[18-(4-hexadecanoyloxy-2,6,6-trimethylcyclohex-2-en-1-yl)-3,7,12,16-tetramethyloctadeca-1,3,5,7,9,11,13,15,17-nonaenyl]-3,5,5-trimethylcyclohex-3-en-1-yl] hexadecanoate"
"5a,9-dimethyl-3-methylidene-4,5,6,7,9a,9b-hexahydro-3aH-benzo[g][1]benzofuran-2-one"
"2-(6,16-diacetyloxy-4,8,14-trimethyl-3,7-dioxo-4,5,6,9,10,11,12,13,15,16-decahydrocyclopenta[a]phenanthren-17-ylidene)-6-methylhept-5-enoic acid"
"3-[18-(2-carboxyethyl)-7-ethenyl-17-formyl-12-(1-hydroxy-5,9,13-trimethyltetradeca-4,8,12-trienyl)-3,8,13-trimethylporphyrin-22,24-diid-2-yl]propanoic acid;iron(2+)"
"3-[18-(2-carboxyethyl)-7-ethenyl-17-(hydroxymethylidene)-12-(1-hydroxy-5,9,13-trimethyltetradeca-4,8,12-trienyl)-3,8,13-trimethyl-22H-porphyrin-2-yl]propanoic acid"
"3-[18-(2-carboxyethyl)-8,13-di(ethylidene)-3,7,12,17-tetramethylporphyrin-21,22,23,24-tetraid-2-yl]propanoic acid;iron"
"3-[18-(2-carboxyethyl)-8,13-di(ethylidene)-3,7,12,17-tetramethyl-21,22,23,24-tetrahydroporphyrin-2-yl]propanoic acid"
"3-[18-(2-carboxyethyl)-8,13-bis(carboxymethyl)-3,8,13,17-tetramethyl-7,12-dioxoporphyrin-21,24-diid-2-yl]propanoic acid;iron(2+)"
"3-[18-(2-carboxyethyl)-8,13-bis(carboxymethyl)-3,8,13,17-tetramethyl-7,12-dioxo-21,24-dihydroporphyrin-2-yl]propanoic acid"
"4-[[3,3-dimethyl-2-[[3-methyl-2-(methylamino)-3-(1-methylindol-3-yl)butanoyl]amino]butanoyl]-methylamino]-2,5-dimethylhex-2-enoic acid"
"4-[[2-[[3-(1H-indol-3-yl)-3-methyl-2-(methylamino)butanoyl]amino]-3,3-dimethylbutanoyl]-methylamino]-2,5-dimethylhex-2-enoic acid"
"2-[4-[4-(2-hydroxy-4,4-dimethylmorpholin-4-ium-2-yl)phenyl]phenyl]-4,4-dimethylmorpholin-4-ium-2-ol"
"8-hydroxy-10-(3-oct-2-enyloxiran-2-yl)deca-5,9-dienoic acid"
"10-hydroxy-10-(3-oct-2-enyloxiran-2-yl)deca-5,8-dienoic acid"
"2,2-bis(pyridine-3-carbonyloxymethyl)octyl pyridine-3-carboxylate"
"1,5,7,8,9,10,10-heptachlorotricyclo[5.2.1.02,6]deca-3,8-diene"
6-amino-2-methylheptan-2-ol
"(8,13,14,17-tetramethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl) carbamate"
"(9-acetyloxy-3-methyl-2,4,4a,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-yl) acetate"
"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-2,3-dihydrochromen-4-one"
"5-hydroxy-2-(3-hydroxy-4-methoxyphenyl)-7-[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyloxan-2-yl)oxymethyl]oxan-2-yl]oxy-2,3-dihydrochromen-4-one"
"6-(2,2-dimethyl-5-oxo-4-phenylimidazolidin-1-yl)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate"
"6-(2,2-dimethyl-5-oxo-4-phenylimidazolidin-1-yl)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid"
"(1-acetyloxy-13-hydroxy-5b,8,8,11a,13a-pentamethyl-1,4,5,5a,6,7,7a,9,10,11,11b,12,13,13b-tetradecahydrophenanthro[2,1-e][2]benzofuran-4-yl) acetate"
"3,4,6-trichloro-2-[(2,3,5-trichloro-6-hydroxyphenyl)methyl]phenol"
hexadecyl 2-(trimethylazaniumyl)ethyl phosphate
2-[hexadecoxy(hydroxy)phosphoryl]oxyethyl-trimethylazanium
9H-fluoren-9-yl-[6-[9H-fluoren-9-yl(dimethyl)azaniumyl]hexyl]-dimethylazanium
cyclohexyl-hydroxy-phenyl-(3-piperidin-1-ylpropyl)silane
cyclohexyl-(4-fluorophenyl)-hydroxy-(3-piperidin-1-ylpropyl)silane
trimethyl-[6-(trimethylazaniumyl)hexyl]azanium
"S-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonooxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethyl] hexanethioate"
4-[4-(4-hydroxyphenyl)hexan-3-yl]phenol
"1,3-bis(2-ethylhexyl)-5-methyl-1,3-diazinan-5-amine"
"5-(cyclohexen-1-yl)-1,5-dimethyl-1,3-diazinane-2,4,6-trione"
"4-[2-[6-[[2-(3,4-dihydroxyphenyl)-2-hydroxyethyl]amino]hexylamino]-1-hydroxyethyl]benzene-1,2-diol"
"4-hexylbenzene-1,3-diol"
"2-hydroxy-6-propan-2-ylcyclohepta-2,4,6-trien-1-one"
2-[[2-[[2-[[2-[[6-amino-2-[[4-amino-2-[[2-[[2-[[2-amino-3-(1H-imidazol-5-yl)propanoyl]amino]-3-carboxypropanoyl]amino]-4-methylsulfanylbutanoyl]amino]-4-oxobutanoyl]amino]hexanoyl]amino]-3-methylbutanoyl]amino]-4-methylpentanoyl]amino]-3-carboxypropanoyl]amino]-4-methylpentanoic acid
"2-[2-(3,4-dihydroxyphenyl)ethenyl]-6-hydroxypyran-4-one"
2-(1-methylimidazol-4-yl)ethanamine
1-(1H-imidazol-5-yl)propan-2-amine
N-(6-acetamidohexyl)acetamide
"5-[2-[3-[[4-[[[5-(6-aminopurin-9-yl)-4-hydroxy-3-phosphonatooxyoxolan-2-yl]methoxy-oxidophosphoryl]oxy-oxidophosphoryl]oxy-2-hydroxy-3,3-dimethylbutanoyl]amino]propanoylamino]ethylsulfanyl]-3-hydroxy-3-methyl-5-oxopentanoate"
"2-(4-phenylphenyl)sulfonyl-3,4-dihydro-1H-isoquinoline-3-carboxylic acid"
[bis(acetyloxymethoxy)phosphoryl-naphthalen-2-ylmethoxy]methyl acetate
1-methylpyridin-1-ium-2-carboxylate
1-methylpyridin-1-ium-2-carboxylic acid
"(8,8-dimethyl-8-azoniabicyclo[3.2.1]octan-3-yl) 2-hydroxy-2-phenylacetate"
(8-methyl-8-azabicyclo[3.2.1]octan-3-yl) 2-hydroxy-2-phenylacetate
"5-ethyl-6-phenylphenanthridin-5-ium-3,8-diamine"
[N'-(5-amino-5-carboxypentyl)carbamimidoyl]azanium
2-amino-6-(diaminomethylideneamino)hexanoic acid
"1-[(4-chlorophenyl)-phenylmethyl]-4-methyl-1,4-diazepane"
"1-O-(4-methoxy-16,18-dioxa-10-azapentacyclo[11.7.0.02,6.06,10.015,19]icosa-1(20),4,13,15(19)-tetraen-3-yl) 4-O-methyl 2-hydroxy-2-(4-hydroxy-4-methylpentyl)butanedioate"
"[(2-amino-4-oxo-7,8-dihydro-1H-pteridin-6-yl)methoxy-hydroxyphosphoryl] [[[5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl] hydrogen phosphate"
"1-amino-13-ethylidene-11-methyl-6-azatricyclo[7.3.1.02,7]trideca-2(7),3-dien-5-one"
"16-methyl-6,14-diazatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,16-trien-5-one"
"7-chloro-15-ethyl-10-azatetracyclo[11.3.1.02,11.04,9]heptadeca-2,4(9),5,7,10,14-hexaen-3-amine"
"3-[[3-acetamido-4-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxymethyl]-5-hydroxy-6-(hydroxymethyl)oxan-2-yl]methoxymethyl]-6-[[3-acetamido-2,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]methoxy]-4,5-dihydroxy-5-methyloxane-2-carboxylic acid"
1-[2-(diethylamino)ethylamino]-4-(hydroxymethyl)thioxanthen-9-one
1-[3-(diethylamino)propylamino]-4-(hydroxymethyl)thioxanthen-9-one
"(9-butyl-9-methyl-3-oxa-9-azoniatricyclo[3.3.1.02,4]nonan-7-yl) 3-hydroxy-2-phenylpropanoate"
phthalazin-1-ylhydrazine
"6-methyl-7,8-dihydro-5H-[1,3]dioxolo[4,5-g]isoquinolin-5-ol"
"6-chloro-1,1-dioxo-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine-7-sulfonamide"
"11,17-dihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one"
"[2-(11,17-dihydroxy-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl)-2-oxoethyl] acetate"
"[11-hydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl] butanoate"
"4-[2-(11,17-dihydroxy-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl)-2-oxoethoxy]-4-oxobutanoic acid"
"[2-(11,17-dihydroxy-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl)-2-oxoethyl] phosphate"
"[2-(11,17-dihydroxy-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl)-2-oxoethyl] dihydrogen phosphate"
"4-methoxy-6-methyl-7,8-dihydro-5H-[1,3]dioxolo[4,5-g]isoquinoline"
"1,1-dioxo-6-(trifluoromethyl)-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine-7-sulfonamide"
"9-hydroxy-3-methyl-1,2,4,4a,5,6,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one"
(5-ethyl-1-azabicyclo[2.2.2]octan-2-yl)-(6-methoxyquinolin-4-yl)methanol
"5-fluoro-6-hydroxy-1,3-diazinane-2,4-dione"
4-(2-aminopropyl)phenol
2-[4-[(7-chloroquinolin-4-yl)amino]pentyl-ethylamino]ethanol
"(17-acetyl-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl) hexanoate"
4-[2-(4-carbamimidoylphenyl)ethenyl]-3-hydroxybenzenecarboximidamide
"9-amino-1,2,3,4-tetrahydroacridin-1-ol"
1-butyl-3-[4-(hydroxymethyl)phenyl]sulfonylurea
hydroxyurea
2-[2-[4-[(4-chlorophenyl)-phenylmethyl]piperazin-1-yl]ethoxy]ethanol
"4-[3-amino-2,6-dihydroxy-5-(methylamino)cyclohexyl]oxy-6'-(1-amino-2-hydroxyethyl)-6-(hydroxymethyl)spiro[4,6,7,7a-tetrahydro-3aH-[1,3]dioxolo[4,5-c]pyran-2,2'-oxane]-3',4',5',7-tetrol"
"4-(2-amino-5-oxoimidazol-4-yl)-2-bromo-4,5,6,7-tetrahydro-3aH-pyrrolo[2,3-c]azepin-8-one"
(8-methyl-8-azabicyclo[3.2.1]octan-3-yl) 3-hydroxy-2-phenylpropanoate
"4-hydroxy-8-methyl-3,5,7-tris(3-methylbut-2-enyl)-8-(4-methylpent-3-enyl)-1-(2-methylpropanoyl)bicyclo[3.3.1]non-3-ene-2,9-dione"
"9,11,13,16,18,20-hexahydroxy-5,24-dimethyloctacyclo[13.11.1.12,10.03,8.04,25.019,27.021,26.014,28]octacosa-1(26),2,4(25),5,8,10,12,14(28),15(27),16,18,20,23-tridecaene-7,22-dione"
"12-acetyl-9,13,17-trihydroxy-5,10,16,21-tetramethoxy-13-methylhexacyclo[13.8.0.02,11.03,8.04,22.018,23]tricosa-1(15),2(11),3(8),4(22),5,9,16,18(23),20-nonaene-7,19-dione"
"12-acetyl-9,17-dihydroxy-5,10,16,21-tetramethoxy-13-methylhexacyclo[13.8.0.02,11.03,8.04,22.018,23]tricosa-1(15),2(11),3(8),4(22),5,9,16,18(23),20-nonaene-7,19-dione"
"(5,10,17,17-tetramethyl-14-methylidene-15-oxo-4,9-dioxatetracyclo[11.3.1.03,5.08,10]heptadecan-12-yl) acetate"
"2-[(6,7-dichloro-2-cyclopentyl-2-methyl-1-oxo-3H-inden-5-yl)oxy]acetic acid"
"3,4-dihydroxy-5-[6-[(3-iodophenyl)methylamino]purin-9-yl]-N-methyloxolane-2-carboxamide"
"[10,13,14-trimethyl-17-[4-(2-methyl-1-propan-2-ylcyclopropyl)butan-2-yl]-2,3-disulfonatooxy-1,2,3,4,5,6,7,8,12,15,16,17-dodecahydrocyclopenta[a]phenanthren-6-yl] sulfate"
"[10,13,14-trimethyl-17-[4-(2-methyl-1-propan-2-ylcyclopropyl)butan-2-yl]-2,3-disulfooxy-1,2,3,4,5,6,7,8,12,15,16,17-dodecahydrocyclopenta[a]phenanthren-6-yl] hydrogen sulfate"
"2-methyl-1-(2-propan-2-ylpyrazolo[1,5-a]pyridin-3-yl)propan-1-one"
2-[4-(2-methylpropyl)phenyl]propanoic acid
pyridin-2-ylmethyl 2-[4-(2-methylpropyl)phenyl]propanoate
"3-[(2,4,6-trimethoxyphenyl)methylidene]-1H-indol-2-one"
2-phenylethylhydrazine
"2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide"
"N,2-dimethyl-1-phenylpropan-2-amine"
N-ethyl-3-phenyl-N-(3-phenylpropyl)propan-1-amine
7-[(2-formyloxy-2-phenylacetyl)amino]-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate
"[2-(9-fluoro-11,17-dihydroxy-10,13,16-trimethyl-3-oxo-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-17-yl)-2-oxoethyl] acetate"
"3-octadecoxypropane-1,2-diol"
"1-[(7-methyl-2,3-dihydro-1H-inden-4-yl)oxy]-3-(propan-2-ylamino)butan-2-ol"
"2-[3-[1-[[2-(3,4-dichlorophenyl)acetyl]-methylamino]-2-pyrrolidin-1-ylethyl]phenoxy]acetic acid"
"N-butyl-11-(3,17-dihydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-7-yl)-N-methylundecanamide"
"9-acetyl-7-(4-amino-5-hydroxy-6-methyloxan-2-yl)oxy-6,9,11-trihydroxy-8,10-dihydro-7H-tetracene-5,12-dione"
"2-(10-hydroxydecyl)-5,6-dimethoxy-3-methylcyclohexa-2,5-diene-1,4-dione"
"1-[4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-5-iodopyrimidine-2,4-dione"
"7-chloro-3-methyl-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine 1,1-dioxide"
4-[2-(4-benzylpiperidin-1-yl)-1-hydroxypropyl]phenol
"N,3-bis(2-chloroethyl)-2-oxo-1,3,2lambda5-oxazaphosphinan-2-amine"
"3-[(1,2,4a-trimethyl-5-methylidene-3,4,6,7,8,8a-hexahydro-2H-naphthalen-1-yl)methyl]-2-hydroxy-5-methoxycyclohexa-2,5-diene-1,4-dione"
2-(1H-imidazol-5-yl)ethyl carbamimidothioate
3-[2-[(1-ethoxy-1-oxo-4-phenylbutan-2-yl)amino]propanoyl]-1-methyl-2-oxoimidazolidine-4-carboxylic acid
"4-[2-(aminomethylideneamino)ethylsulfanyl]-2-(3-hydroxy-1-oxobutan-2-yl)-2,3-dihydro-1H-pyrrole-5-carboxylic acid"
